Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
6-80061,383111580026338459,2023-03-05T04:45,2023,3,0.4230,0.0000,,,1.6920,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T05:00,2023,3,0.6450,0.0000,,,2.5800,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T05:15,2023,3,0.6690,0.0000,,,2.6760,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T05:30,2023,3,0.7080,0.0000,,,2.8320,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T05:45,2023,3,0.6840,0.0000,,,2.7360,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T06:00,2023,3,0.6660,0.0000,,,2.6640,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T06:15,2023,3,0.3830,0.0000,,,1.5320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T06:30,2023,3,0.7830,0.0000,,,3.1320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T06:45,2023,3,0.7960,0.0000,,,3.1840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T07:00,2023,3,0.8590,0.0000,,,3.4360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T07:15,2023,3,0.8870,0.0000,,,3.5480,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T07:30,2023,3,0.4720,0.0000,,,1.8880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T07:45,2023,3,0.5600,0.0000,,,2.2400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T08:00,2023,3,0.6210,0.0000,,,2.4840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T08:15,2023,3,0.6030,0.0000,,,2.4120,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T08:30,2023,3,0.7820,0.0000,,,3.1280,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T08:45,2023,3,0.5740,0.0000,,,2.2960,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T09:00,2023,3,0.3780,0.0000,,,1.5120,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T09:15,2023,3,0.5190,0.0000,,,2.0760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T09:30,2023,3,0.5000,0.0000,,,2.0000,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T09:45,2023,3,0.4890,0.0000,,,1.9560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T10:00,2023,3,0.4360,0.0000,,,1.7440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T10:15,2023,3,0.3260,0.0000,,,1.3040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T10:30,2023,3,0.4780,0.0000,,,1.9120,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T10:45,2023,3,0.4290,0.0000,,,1.7160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T11:00,2023,3,0.4350,0.0000,,,1.7400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T11:15,2023,3,0.4850,0.0000,,,1.9400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T11:30,2023,3,0.5400,0.0280,,,2.1600,0.1120,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T11:45,2023,3,0.1490,0.0310,,,0.5960,0.1240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T12:00,2023,3,0.2150,0.0000,,,0.8600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T12:15,2023,3,0.2270,0.0000,,,0.9080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T12:30,2023,3,0.3510,0.0050,,,1.4040,0.0200,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T12:45,2023,3,0.1960,0.1180,,,0.7840,0.4720,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T13:00,2023,3,0.2100,0.1510,,,0.8400,0.6040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T13:15,2023,3,0.1810,0.2910,,,0.7240,1.1640,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T13:30,2023,3,0.0000,0.4630,,,0.0000,1.8520,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T13:45,2023,3,0.0010,0.4310,,,0.0040,1.7240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T14:00,2023,3,0.0000,0.3150,,,0.0000,1.2600,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T14:15,2023,3,0.0000,0.2400,,,0.0000,0.9600,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T14:30,2023,3,0.0000,0.2660,,,0.0000,1.0640,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T14:45,2023,3,0.2000,0.2350,,,0.8000,0.9400,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T15:00,2023,3,0.4030,0.1650,,,1.6120,0.6600,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T15:15,2023,3,0.1180,0.1940,,,0.4720,0.7760,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T15:30,2023,3,0.3490,0.0970,,,1.3960,0.3880,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T15:45,2023,3,0.0030,0.0360,,,0.0120,0.1440,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T16:00,2023,3,0.0030,0.0530,,,0.0120,0.2120,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T16:15,2023,3,0.0100,0.0610,,,0.0400,0.2440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T16:30,2023,3,0.0000,0.1190,,,0.0000,0.4760,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T16:45,2023,3,0.0000,0.1760,,,0.0000,0.7040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T17:00,2023,3,0.0040,0.0750,,,0.0160,0.3000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T17:15,2023,3,0.0810,0.0000,,,0.3240,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T17:30,2023,3,0.1770,0.0000,,,0.7080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T17:45,2023,3,0.2610,0.0000,,,1.0440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T18:00,2023,3,0.3100,0.0000,,,1.2400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T18:15,2023,3,0.5010,0.0000,,,2.0040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T18:30,2023,3,0.6960,0.0000,,,2.7840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T18:45,2023,3,0.5920,0.0000,,,2.3680,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T19:00,2023,3,0.6040,0.0000,,,2.4160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T19:15,2023,3,0.4700,0.0000,,,1.8800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T19:30,2023,3,0.4850,0.0000,,,1.9400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T19:45,2023,3,0.5020,0.0000,,,2.0080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T20:00,2023,3,0.5110,0.0000,,,2.0440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-05T20:15,2023,3,0.4020,0.0000,,,1.6080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T20:30,2023,3,0.4640,0.0000,,,1.8560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T20:45,2023,3,0.5210,0.0000,,,2.0840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T21:00,2023,3,0.6450,0.0000,,,2.5800,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T21:15,2023,3,0.7010,0.0000,,,2.8040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T21:30,2023,3,0.4660,0.0000,,,1.8640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T21:45,2023,3,0.7050,0.0000,,,2.8200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T22:00,2023,3,0.7070,0.0000,,,2.8280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-05T22:15,2023,3,0.6920,0.0000,,,2.7680,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T22:30,2023,3,0.7230,0.0000,,,2.8920,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T22:45,2023,3,0.5180,0.0000,,,2.0720,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T23:00,2023,3,0.6120,0.0000,,,2.4480,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T23:15,2023,3,0.7040,0.0000,,,2.8160,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T23:30,2023,3,0.8170,0.0000,,,3.2680,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-05T23:45,2023,3,0.7190,0.0000,,,2.8760,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-06T00:00,2023,3,0.6510,0.0000,,,2.6040,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-03-06T00:15,2023,3,0.4160,0.0000,,,1.6640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T00:30,2023,3,0.6780,0.0000,,,2.7120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T00:45,2023,3,0.8110,0.0000,,,3.2440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T01:00,2023,3,0.6820,0.0000,,,2.7280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T01:15,2023,3,0.6730,0.0000,,,2.6920,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T01:30,2023,3,1.3460,0.0000,,,5.3840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T01:45,2023,3,2.0300,0.0000,,,8.1200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T02:00,2023,3,1.2620,0.0000,,,5.0480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T02:15,2023,3,0.8370,0.0000,,,3.3480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T02:30,2023,3,0.8430,0.0000,,,3.3720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T02:45,2023,3,0.7330,0.0000,,,2.9320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T03:00,2023,3,0.5330,0.0000,,,2.1320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T03:15,2023,3,0.4970,0.0000,,,1.9880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T03:30,2023,3,0.6440,0.0000,,,2.5760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T03:45,2023,3,0.6400,0.0000,,,2.5600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T04:00,2023,3,0.6850,0.0000,,,2.7400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T04:15,2023,3,0.6760,0.0000,,,2.7040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T04:30,2023,3,0.4530,0.0000,,,1.8120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T04:45,2023,3,0.6910,0.0000,,,2.7640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T05:00,2023,3,0.8260,0.0000,,,3.3040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T05:15,2023,3,0.8800,0.0000,,,3.5200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T05:30,2023,3,0.8810,0.0000,,,3.5240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T05:45,2023,3,0.6430,0.0000,,,2.5720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T06:00,2023,3,0.4330,0.0000,,,1.7320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T06:15,2023,3,0.6020,0.0000,,,2.4080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T06:30,2023,3,0.8470,0.0000,,,3.3880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T06:45,2023,3,0.8430,0.0000,,,3.3720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T07:00,2023,3,0.8480,0.0000,,,3.3920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T07:15,2023,3,0.6840,0.0000,,,2.7360,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T07:30,2023,3,0.3660,0.0000,,,1.4640,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T07:45,2023,3,0.5460,0.0000,,,2.1840,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T08:00,2023,3,0.6520,0.0000,,,2.6080,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T08:15,2023,3,0.3180,0.0020,,,1.2720,0.0080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T08:30,2023,3,0.0820,0.0490,,,0.3280,0.1960,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T08:45,2023,3,0.1380,0.0400,,,0.5520,0.1600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T09:00,2023,3,0.1620,0.0760,,,0.6480,0.3040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T09:15,2023,3,0.0760,0.0650,,,0.3040,0.2600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T09:30,2023,3,0.2950,0.0050,,,1.1800,0.0200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T09:45,2023,3,0.1050,0.0040,,,0.4200,0.0160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T10:00,2023,3,0.0070,0.0750,,,0.0280,0.3000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T10:15,2023,3,0.0010,0.0820,,,0.0040,0.3280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T10:30,2023,3,0.0000,0.3080,,,0.0000,1.2320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T10:45,2023,3,0.0000,0.7440,,,0.0000,2.9760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T11:00,2023,3,0.0010,1.2030,,,0.0040,4.8120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T11:15,2023,3,0.0000,0.7250,,,0.0000,2.9000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T11:30,2023,3,0.0000,0.2920,,,0.0000,1.1680,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T11:45,2023,3,0.0000,0.5640,,,0.0000,2.2560,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T12:00,2023,3,0.0870,0.1140,,,0.3480,0.4560,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T12:15,2023,3,0.2120,0.4580,,,0.8480,1.8320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T12:30,2023,3,0.1330,0.2560,,,0.5320,1.0240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T12:45,2023,3,0.2510,0.0050,,,1.0040,0.0200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T13:00,2023,3,0.2160,0.0300,,,0.8640,0.1200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T13:15,2023,3,0.1800,0.0310,,,0.7200,0.1240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T13:30,2023,3,0.1070,0.0000,,,0.4280,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T13:45,2023,3,0.1200,0.0000,,,0.4800,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T14:00,2023,3,0.0490,0.0090,,,0.1960,0.0360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T14:15,2023,3,0.0000,0.1790,,,0.0000,0.7160,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T14:30,2023,3,0.0200,0.0670,,,0.0800,0.2680,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T14:45,2023,3,0.0460,0.0270,,,0.1840,0.1080,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T15:00,2023,3,0.0640,0.0780,,,0.2560,0.3120,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T15:15,2023,3,0.0310,0.0610,,,0.1240,0.2440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T15:30,2023,3,0.0100,0.0810,,,0.0400,0.3240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T15:45,2023,3,0.0230,0.2090,,,0.0920,0.8360,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T16:00,2023,3,0.0010,0.5590,,,0.0040,2.2360,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T16:15,2023,3,0.0090,0.2810,,,0.0360,1.1240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T16:30,2023,3,0.2550,0.0000,,,1.0200,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T16:45,2023,3,0.3660,0.0020,,,1.4640,0.0080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T17:00,2023,3,0.3640,0.0000,,,1.4560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T17:15,2023,3,1.1640,0.0000,,,4.6560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T17:30,2023,3,0.8810,0.0000,,,3.5240,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T17:45,2023,3,0.9130,0.0000,,,3.6520,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T18:00,2023,3,0.6550,0.0000,,,2.6200,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T18:15,2023,3,0.5280,0.0000,,,2.1120,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T18:30,2023,3,0.5640,0.0000,,,2.2560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T18:45,2023,3,0.5510,0.0000,,,2.2040,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T19:00,2023,3,0.3960,0.0000,,,1.5840,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T19:15,2023,3,0.4030,0.0000,,,1.6120,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T19:30,2023,3,0.3980,0.0000,,,1.5920,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T19:45,2023,3,0.3930,0.0000,,,1.5720,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T20:00,2023,3,0.4070,0.0000,,,1.6280,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-06T20:15,2023,3,0.4180,0.0000,,,1.6720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T20:30,2023,3,0.4060,0.0000,,,1.6240,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T20:45,2023,3,0.3930,0.0000,,,1.5720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T21:00,2023,3,0.3710,0.0000,,,1.4840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T21:15,2023,3,0.4130,0.0000,,,1.6520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T21:30,2023,3,0.4240,0.0000,,,1.6960,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T21:45,2023,3,0.5660,0.0000,,,2.2640,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T22:00,2023,3,0.5880,0.0000,,,2.3520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-06T22:15,2023,3,0.5820,0.0000,,,2.3280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T22:30,2023,3,0.5500,0.0000,,,2.2000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T22:45,2023,3,0.7980,0.0000,,,3.1920,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T23:00,2023,3,0.6470,0.0000,,,2.5880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T23:15,2023,3,0.3970,0.0000,,,1.5880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T23:30,2023,3,0.5350,0.0000,,,2.1400,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-06T23:45,2023,3,0.6750,0.0000,,,2.7000,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T00:00,2023,3,0.4430,0.0000,,,1.7720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T00:15,2023,3,0.4550,0.0000,,,1.8200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T00:30,2023,3,0.5260,0.0000,,,2.1040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T00:45,2023,3,0.5360,0.0000,,,2.1440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T01:00,2023,3,0.5740,0.0000,,,2.2960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T01:15,2023,3,0.5740,0.0000,,,2.2960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T01:30,2023,3,0.4990,0.0000,,,1.9960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T01:45,2023,3,0.3280,0.0000,,,1.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T02:00,2023,3,0.3720,0.0000,,,1.4880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T02:15,2023,3,0.3460,0.0000,,,1.3840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T02:30,2023,3,0.3320,0.0000,,,1.3280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T02:45,2023,3,0.3670,0.0000,,,1.4680,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T03:00,2023,3,0.3570,0.0000,,,1.4280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T03:15,2023,3,0.3620,0.0000,,,1.4480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T03:30,2023,3,0.3710,0.0000,,,1.4840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T03:45,2023,3,0.3440,0.0000,,,1.3760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T04:00,2023,3,0.5340,0.0000,,,2.1360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T04:15,2023,3,0.7030,0.0000,,,2.8120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T04:30,2023,3,0.7460,0.0000,,,2.9840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T04:45,2023,3,0.6470,0.0000,,,2.5880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T05:00,2023,3,0.4620,0.0000,,,1.8480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T05:15,2023,3,0.4160,0.0000,,,1.6640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T05:30,2023,3,0.4110,0.0000,,,1.6440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T05:45,2023,3,0.3840,0.0000,,,1.5360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T06:00,2023,3,0.4210,0.0000,,,1.6840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-03-07T06:15,2023,3,0.4090,0.0000,,,1.6360,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-07T06:30,2023,3,0.3310,0.0000,,,1.3240,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-07T06:45,2023,3,0.3930,0.0000,,,1.5720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-07T07:00,2023,3,0.5370,0.0000,,,2.1480,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-03-07T07:15,2023,3,0.5310,0.0000,,,2.1240,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T07:30,2023,3,0.5630,0.0000,,,2.2520,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T07:45,2023,3,0.5920,0.0000,,,2.3680,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T08:00,2023,3,0.6580,0.0000,,,2.6320,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T08:15,2023,3,0.3770,0.0000,,,1.5080,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T08:30,2023,3,0.4110,0.0000,,,1.6440,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T08:45,2023,3,0.3320,0.0000,,,1.3280,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T09:00,2023,3,0.3050,0.0000,,,1.2200,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T09:15,2023,3,0.2910,0.0000,,,1.1640,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T09:30,2023,3,0.2950,0.0000,,,1.1800,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T09:45,2023,3,0.2460,0.0000,,,0.9840,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T10:00,2023,3,0.3260,0.0000,,,1.3040,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T10:15,2023,3,0.2740,0.0000,,,1.0960,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T10:30,2023,3,0.2410,0.0010,,,0.9640,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T10:45,2023,3,0.1420,0.0020,,,0.5680,0.0080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T11:00,2023,3,0.4850,0.0000,,,1.9400,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-03-07T11:15,2023,3,0.5940,0.0000,,,2.3760,0.0000,,,2,,,,,,Ne
